chr	pos1	pos2	chr2	pos3	pos4	length	width	total	Mean	maxpixel	num	start	end	x	y	h	w	medpixel	region_idx	region_start	region_end	pvalue	Stripiness	Stripiness
chr19	48170400.0	48170800.0	chr19	48162001.0	48175201.0	13200.0	400.0	1133.0	8.583333333333334	95.0%	0.0	240804.0	240903.0	4.0	6.0	66.0	2.0	2.0	1359	48169600	48171800	9.408911789976756e-30	0.6010610079575597	0.6010610079575597
chr19	48196200.0	48196600.0	chr19	48187801.0	48203401.0	15600.0	400.0	774.0	4.961538461538462	95.0%	0.0	240933.0	241032.0	4.0	6.0	78.0	2.0	2.0	1360	48195400	48197600	2.0799105749477132e-08	0.7228464419475655	0.7228464419475655
chr19	48248800.0	48249200.0	chr19	48240401.0	48255201.0	14800.0	400.0	468.0	3.1621621621621623	95.0%	0.0	241196.0	241295.0	4.0	6.0	74.0	2.0	2.0	1361	48248000	48250200	0.405276679178531	0.631578947368421	0.631578947368421
chr19	48271200.0	48271600.0	chr19	48262801.0	48273001.0	10200.0	400.0	556.0	5.450980392156863	95.0%	0.0	241308.0	241407.0	4.0	6.0	51.0	2.0	2.0	1362	48270400	48272600	0.1691812655950655	0.4761476147614761	0.47614761476147616
chr19	48290800.0	48291200.0	chr19	48282401.0	48295201.0	12800.0	400.0	725.0	5.6640625	95.0%	0.0	241406.0	241505.0	4.0	6.0	64.0	2.0	2.0	1363	48290000	48292200	6.173729184794242e-15	0.5817888799355359	0.5817888799355359
chr19	48325200.0	48325600.0	chr19	48316801.0	48333601.0	16800.0	400.0	1073.0	6.386904761904762	95.0%	0.0	241578.0	241677.0	4.0	6.0	84.0	2.0	3.0	1364	48324400	48326600	8.140241793120044e-13	0.7167785234899329	0.7167785234899329
chr19	48333800.0	48334200.0	chr19	48325401.0	48336001.0	10600.0	400.0	936.0	8.830188679245284	95.0%	0.0	241621.0	241720.0	4.0	6.0	53.0	2.0	2.0	1365	48333000	48335200	7.063567575772113e-12	0.4894625922023182	0.48946259220231825
chr19	48342400.0	48342800.0	chr19	48334001.0	48344801.0	10800.0	400.0	771.0	7.138888888888889	95.0%	0.0	241664.0	241763.0	4.0	6.0	54.0	2.0	2.0	1366	48341600	48343800	0.0050119164830561	0.6172938350680545	0.6172938350680545
chr19	48344800.0	48345200.0	chr19	48336401.0	48351001.0	14600.0	400.0	817.0	5.595890410958904	95.0%	0.0	241676.0	241775.0	4.0	6.0	73.0	2.0	2.0	1367	48344000	48346200	0.0001180563922533	0.7214854111405835	0.7214854111405835
chr19	48395800.0	48396200.0	chr19	48392401.0	48397801.0	5400.0	400.0	949.0	17.574074074074073	95.0%	0.0	241931.0	242030.0	4.0	31.0	27.0	2.0	3.0	1368	48395000	48397200	1.199846501256224e-06	0.6507378777231202	0.6507378777231202
chr19	48398600.0	48399000.0	chr19	48390201.0	48400001.0	9800.0	400.0	568.0	5.795918367346939	95.0%	0.0	241945.0	242044.0	4.0	6.0	49.0	2.0	2.0	1369	48397800	48400000	1.1385729749856553e-08	0.44562551103843	0.44562551103843007
chr19	48445800.0	48446200.0	chr19	48441401.0	48452201.0	10800.0	400.0	784.0	7.2592592592592595	95.0%	0.0	242181.0	242280.0	4.0	26.0	54.0	2.0	2.0	1370	48445000	48447200	0.5199410849253332	0.547887323943662	0.547887323943662
chr19	48479000.0	48479400.0	chr19	48470601.0	48482201.0	11600.0	400.0	876.0	7.551724137931035	95.0%	0.0	242347.0	242446.0	4.0	6.0	58.0	2.0	3.0	1371	48478200	48480400	0.0142331196916746	0.697452229299363	0.697452229299363
chr19	48491000.0	48491400.0	chr19	48489201.0	48493001.0	3800.0	400.0	1206.0	31.73684210526316	95.0%	0.0	242407.0	242506.0	4.0	39.0	19.0	2.0	2.0	1372	48490200	48492400	2.2037055318605048e-25	0.5433179723502304	0.5433179723502304
chr19	48510200.0	48510600.0	chr19	48501801.0	48516801.0	15000.0	400.0	951.0	6.34	95.0%	0.0	242503.0	242602.0	4.0	6.0	75.0	2.0	3.0	1373	48509400	48511600	1.3351878228079302e-09	0.6606397774687065	0.6606397774687065
chr19	48553600.0	48554000.0	chr19	48545201.0	48558601.0	13400.0	400.0	862.0	6.432835820895522	95.0%	0.0	242720.0	242819.0	4.0	6.0	67.0	2.0	2.0	1374	48552800	48555000	1.7616830283159486e-06	0.6630518977536793	0.6630518977536793
chr19	48558200.0	48558600.0	chr19	48553801.0	48564001.0	10200.0	400.0	840.0	8.235294117647058	95.0%	0.0	242743.0	242842.0	4.0	26.0	51.0	2.0	2.0	1375	48557400	48559600	2.536130860663784e-05	0.554089709762533	0.554089709762533
chr19	48561400.0	48561800.0	chr19	48553001.0	48568401.0	15400.0	400.0	894.0	5.805194805194805	95.0%	0.0	242759.0	242858.0	4.0	6.0	77.0	2.0	2.0	1376	48560600	48562800	0.0001083502863593	0.6865325077399381	0.6865325077399381
chr19	48568400.0	48568800.0	chr19	48560001.0	48574601.0	14600.0	400.0	910.0	6.232876712328767	95.0%	0.0	242794.0	242893.0	4.0	6.0	73.0	2.0	2.0	1377	48567600	48569800	2.4934844929500857e-11	0.5793499043977055	0.5793499043977055
chr19	48575800.0	48576200.0	chr19	48567401.0	48580401.0	13000.0	400.0	976.0	7.507692307692308	95.0%	0.0	242831.0	242930.0	4.0	6.0	65.0	2.0	2.0	1378	48575000	48577200	0.0002262459195213	0.6472556894243642	0.6472556894243642
chr19	48588800.0	48589200.0	chr19	48584601.0	48591401.0	6800.0	400.0	863.0	12.691176470588236	95.0%	0.0	242896.0	242995.0	4.0	27.0	34.0	2.0	2.0	1379	48588000	48590200	5.621570188348888e-06	0.4494791666666666	0.44947916666666665
chr19	48591600.0	48592000.0	chr19	48589001.0	48595001.0	6000.0	400.0	781.0	13.016666666666667	95.0%	0.0	242910.0	243009.0	4.0	35.0	30.0	2.0	3.0	1380	48590800	48593000	4.556975950113884e-05	0.6033057851239669	0.6033057851239669
chr19	48598800.0	48599200.0	chr19	48597601.0	48602801.0	5200.0	400.0	739.0	14.211538461538462	95.0%	0.0	242946.0	243045.0	4.0	42.0	26.0	2.0	2.0	1381	48598000	48600200	0.0238357033198965	0.5556390977443609	0.5556390977443609
chr19	48608800.0	48609200.0	chr19	48607001.0	48613201.0	6200.0	400.0	555.0	8.951612903225806	95.0%	0.0	242996.0	243095.0	4.0	39.0	31.0	2.0	2.0	1382	48608000	48610200	0.9177001537847692	0.4782608695652174	0.4782608695652174
chr19	48619200.0	48619600.0	chr19	48615001.0	48623801.0	8800.0	400.0	801.0	9.102272727272728	95.0%	0.0	243048.0	243147.0	4.0	27.0	44.0	2.0	2.0	1383	48618400	48620600	0.0050847863744581	0.5165476963011032	0.5165476963011032
chr19	48624000.0	48624400.0	chr19	48619401.0	48629401.0	10000.0	400.0	1326.0	13.26	95.0%	0.0	243072.0	243171.0	4.0	25.0	50.0	2.0	3.0	1384	48623200	48625400	1.3113617997772598e-09	0.6307328605200946	0.6307328605200946
chr19	48637400.0	48637800.0	chr19	48629001.0	48646201.0	17200.0	400.0	1229.0	7.145348837209302	95.0%	0.0	243139.0	243238.0	4.0	6.0	86.0	2.0	2.0	1385	48636600	48638800	3.1764356529039575e-19	0.6244918699186992	0.6244918699186992
chr19	48676200.0	48676600.0	chr19	48667801.0	48682001.0	14200.0	400.0	803.0	5.654929577464789	95.0%	0.0	243333.0	243432.0	4.0	6.0	71.0	2.0	2.0	1386	48675400	48677600	0.2237579436510937	0.6418152350081038	0.6418152350081038
chr19	48735000.0	48735400.0	chr19	48734201.0	48737201.0	3000.0	400.0	490.0	16.333333333333332	95.0%	0.0	243627.0	243726.0	4.0	44.0	15.0	2.0	2.0	1387	48734200	48736400	0.0011278360888543	0.4146959459459459	0.41469594594594594
chr19	48738600.0	48739000.0	chr19	48735001.0	48741001.0	6000.0	400.0	807.0	13.45	95.0%	0.0	243645.0	243744.0	4.0	30.0	30.0	2.0	2.0	1388	48737800	48740000	2.492214325411817e-33	0.4316622691292876	0.4316622691292876
chr19	48746800.0	48747200.0	chr19	48738401.0	48752601.0	14200.0	400.0	955.0	6.725352112676056	95.0%	0.0	243686.0	243785.0	4.0	6.0	71.0	2.0	3.0	1389	48746000	48748200	2.9780498476267306e-05	0.6597366597366597	0.6597366597366597
chr19	48752600.0	48753000.0	chr19	48744201.0	48758601.0	14400.0	400.0	1116.0	7.75	95.0%	0.0	243715.0	243814.0	4.0	6.0	72.0	2.0	2.0	1390	48751800	48754000	2.5285905792737245e-19	0.5734840698869476	0.5734840698869476
chr19	48757600.0	48758000.0	chr19	48753601.0	48762801.0	9200.0	400.0	798.0	8.673913043478262	95.0%	0.0	243740.0	243839.0	4.0	28.0	46.0	2.0	3.0	1391	48756800	48759000	0.0176566701592651	0.6293375394321766	0.6293375394321766
chr19	48762400.0	48762800.0	chr19	48754001.0	48768601.0	14600.0	400.0	955.0	6.541095890410959	95.0%	0.0	243764.0	243863.0	4.0	6.0	73.0	2.0	2.0	1392	48761600	48763800	2.7217876244481356e-05	0.675177304964539	0.675177304964539
chr19	48805000.0	48805400.0	chr19	48796601.0	48811001.0	14400.0	400.0	764.0	5.305555555555555	95.0%	0.0	243977.0	244076.0	4.0	6.0	72.0	2.0	2.0	1393	48804200	48806400	0.0721544051198864	0.6964448495897904	0.6964448495897904
chr19	48810800.0	48811200.0	chr19	48802401.0	48819401.0	17000.0	400.0	1341.0	7.888235294117648	95.0%	0.0	244006.0	244105.0	4.0	6.0	85.0	2.0	2.0	1394	48810000	48812200	9.648827340334562e-39	0.6313559322033898	0.6313559322033898
chr19	48812000.0	48812400.0	chr19	48803601.0	48819201.0	15600.0	400.0	1057.0	6.7756410256410255	95.0%	0.0	244012.0	244111.0	4.0	6.0	78.0	2.0	2.0	1395	48811200	48813400	3.846327302604829e-08	0.6261848341232228	0.6261848341232228
chr19	48835600.0	48836000.0	chr19	48827201.0	48837201.0	10000.0	400.0	575.0	5.75	95.0%	0.0	244130.0	244229.0	4.0	6.0	50.0	2.0	2.0	1396	48834800	48837000	0.0100811852998806	0.4194018964259664	0.4194018964259664
chr19	48867600.0	48868000.0	chr19	48859201.0	48871601.0	12400.0	400.0	1096.0	8.838709677419354	95.0%	0.0	244290.0	244389.0	4.0	6.0	62.0	2.0	3.0	1397	48866800	48869000	2.4821093193770736e-12	0.7287234042553191	0.7287234042553191
chr19	48918800.0	48919200.0	chr19	48910401.0	48920401.0	10000.0	400.0	743.0	7.43	95.0%	0.0	244546.0	244645.0	4.0	6.0	50.0	2.0	3.0	1398	48918000	48920200	0.001187554452449	0.5573893473368342	0.5573893473368342
chr19	48935000.0	48935400.0	chr19	48926601.0	48940401.0	13800.0	400.0	865.0	6.268115942028985	95.0%	0.0	244627.0	244726.0	4.0	6.0	69.0	2.0	2.0	1399	48934200	48936400	1.0833642074812697e-05	0.6520423600605144	0.6520423600605144
chr19	48963600.0	48964000.0	chr19	48955201.0	48965201.0	10000.0	400.0	1090.0	10.9	95.0%	0.0	244770.0	244869.0	4.0	6.0	50.0	2.0	2.0	1400	48962800	48965000	2.261051877892434e-16	0.6472684085510689	0.6472684085510689
chr19	48982200.0	48982600.0	chr19	48973801.0	48986401.0	12600.0	400.0	793.0	6.2936507936507935	95.0%	0.0	244863.0	244962.0	4.0	6.0	63.0	2.0	2.0	1401	48981400	48983600	8.77839970643871e-08	0.6349840255591054	0.6349840255591054
chr19	49019400.0	49019800.0	chr19	49011001.0	49026801.0	15800.0	400.0	1067.0	6.753164556962025	95.0%	0.0	245049.0	245148.0	4.0	6.0	79.0	2.0	2.0	1402	49018600	49020800	5.103628084976095e-05	0.668546365914787	0.668546365914787
chr19	49031600.0	49031600.0	chr19	49025201.0	49037201.0	12000.0	0.0	0.0		95.0%	0.0	245110.0	245209.0	4.0	16.0	60.0	0.0	2.0	1403	49030800	49033000			
chr19	49038600.0	49039000.0	chr19	49030201.0	49042801.0	12600.0	400.0	851.0	6.753968253968254	95.0%	0.0	245145.0	245244.0	4.0	6.0	63.0	2.0	2.0	1404	49037800	49040000	0.0007395232554967	0.6	0.6
chr19	49043600.0	49044000.0	chr19	49038601.0	49048201.0	9600.0	400.0	610.0	6.354166666666667	95.0%	0.0	245170.0	245269.0	4.0	23.0	48.0	2.0	2.0	1405	49042800	49045000	0.0007404259078829	0.5167381974248927	0.5167381974248927
chr19	49050200.0	49050600.0	chr19	49041801.0	49055201.0	13400.0	400.0	829.0	6.186567164179104	95.0%	0.0	245203.0	245302.0	4.0	6.0	67.0	2.0	2.0	1406	49049400	49051600	9.718061013341778e-06	0.6308880308880309	0.6308880308880309
chr19	49064400.0	49064800.0	chr19	49056001.0	49073001.0	17000.0	400.0	1125.0	6.617647058823529	95.0%	0.0	245274.0	245373.0	4.0	6.0	85.0	2.0	3.0	1407	49063600	49065800	2.7994712171747453e-19	0.6951970443349754	0.6951970443349754
chr19	49075000.0	49075400.0	chr19	49066601.0	49077801.0	11200.0	400.0	385.0	3.4375	95.0%	0.0	245327.0	245426.0	4.0	6.0	56.0	2.0	2.0	1408	49074200	49076400	0.3286630409492672	0.4714640198511166	0.47146401985111663
chr19	49085000.0	49085400.0	chr19	49076601.0	49090601.0	14000.0	400.0	673.0	4.807142857142857	95.0%	0.0	245377.0	245476.0	4.0	6.0	70.0	2.0	2.0	1409	49084200	49086400	0.0272376202279974	0.4683368128044537	0.4683368128044537
chr19	49119000.0	49119400.0	chr19	49110601.0	49128001.0	17400.0	400.0	1438.0	8.264367816091953	95.0%	0.0	245547.0	245646.0	4.0	6.0	87.0	2.0	3.0	1410	49118200	49120400	7.584387834638443e-35	0.5813387423935091	0.5813387423935091
chr19	49127800.0	49128200.0	chr19	49119401.0	49136601.0	17200.0	400.0	950.0	5.523255813953488	95.0%	0.0	245591.0	245690.0	4.0	6.0	86.0	2.0	2.0	1411	49127000	49129200	3.263616341623162e-17	0.5796217205613179	0.5796217205613179
chr19	49150200.0	49150600.0	chr19	49146201.0	49157801.0	11600.0	400.0	1127.0	9.71551724137931	95.0%	0.0	245703.0	245802.0	4.0	28.0	58.0	2.0	2.0	1412	49149400	49151600	1.0856026974030966e-20	0.6590643274853801	0.6590643274853801
chr19	49151800.0	49152200.0	chr19	49145801.0	49157401.0	11600.0	400.0	1031.0	8.887931034482758	95.0%	0.0	245711.0	245810.0	4.0	18.0	58.0	2.0	2.0	1413	49151000	49153200	0.1766708508435212	0.61437125748503	0.61437125748503
chr19	49157200.0	49157600.0	chr19	49148801.0	49162601.0	13800.0	400.0	978.0	7.086956521739131	95.0%	0.0	245738.0	245837.0	4.0	6.0	69.0	2.0	2.0	1414	49156400	49158600	6.429753989541626e-16	0.6976411722659042	0.6976411722659042
chr19	49188600.0	49189000.0	chr19	49186001.0	49192601.0	6600.0	400.0	526.0	7.96969696969697	95.0%	0.0	245895.0	245994.0	4.0	35.0	33.0	2.0	2.0	1415	49187800	49190000	0.1472095717672749	0.5561385099685204	0.5561385099685204
chr19	49218400.0	49218800.0	chr19	49210001.0	49223201.0	13200.0	400.0	681.0	5.159090909090909	95.0%	0.0	246044.0	246143.0	4.0	6.0	66.0	2.0	2.0	1416	49217600	49219800	0.0075569193200389	0.6491897044804575	0.6491897044804575
chr19	49338800.0	49339200.0	chr19	49330401.0	49345001.0	14600.0	400.0	894.0	6.123287671232877	95.0%	0.0	246646.0	246745.0	4.0	6.0	73.0	2.0	2.0	1417	49338000	49340200	7.851013190052183e-09	0.6602516654330126	0.6602516654330126
chr19	49374800.0	49375200.0	chr19	49366401.0	49381001.0	14600.0	400.0	799.0	5.472602739726027	95.0%	0.0	246826.0	246925.0	4.0	6.0	73.0	2.0	2.0	1418	49374000	49376200	0.0001421082988869	0.6570723684210527	0.6570723684210527
chr19	49391600.0	49392000.0	chr19	49387401.0	49396001.0	8600.0	400.0	546.0	6.348837209302325	95.0%	0.0	246910.0	247009.0	4.0	27.0	43.0	2.0	2.0	1419	49390800	49393000	2.563681837476142e-07	0.4872918492550394	0.48729184925503943
chr19	49409000.0	49409400.0	chr19	49400601.0	49413001.0	12400.0	400.0	822.0	6.629032258064516	95.0%	0.0	246997.0	247096.0	4.0	6.0	62.0	2.0	2.0	1420	49408200	49410400	1.6994843880172993e-08	0.5952208544532948	0.5952208544532948
chr19	49428000.0	49428400.0	chr19	49426601.0	49432801.0	6200.0	400.0	913.0	14.725806451612904	95.0%	0.0	247092.0	247191.0	4.0	41.0	31.0	2.0	2.0	1421	49427200	49429400	1.4689953367251908e-16	0.5422857142857143	0.5422857142857143
chr19	49438000.0	49438400.0	chr19	49429601.0	49439801.0	10200.0	400.0	783.0	7.676470588235294	95.0%	0.0	247142.0	247241.0	4.0	6.0	51.0	2.0	3.0	1422	49437200	49439400	0.0061580056080303	0.56309963099631	0.56309963099631
chr19	49443200.0	49443600.0	chr19	49434801.0	49452201.0	17400.0	400.0	1242.0	7.137931034482759	95.0%	0.0	247168.0	247267.0	4.0	6.0	87.0	2.0	2.0	1423	49442400	49444600	8.566518121038487e-12	0.6065654091131798	0.6065654091131798
chr19	49453200.0	49453600.0	chr19	49444801.0	49459601.0	14800.0	400.0	1151.0	7.777027027027027	95.0%	0.0	247218.0	247317.0	4.0	6.0	74.0	2.0	2.0	1424	49452400	49454600	7.655562562328654e-15	0.5769423558897243	0.5769423558897243
chr19	49473800.0	49474200.0	chr19	49470001.0	49478401.0	8400.0	400.0	1058.0	12.595238095238097	95.0%	0.0	247321.0	247420.0	4.0	29.0	42.0	2.0	2.0	1425	49473000	49475200	2.507587392560995e-13	0.5994334277620397	0.5994334277620397
chr19	49476000.0	49476400.0	chr19	49474201.0	49478401.0	4200.0	400.0	843.0	20.071428571428573	95.0%	0.0	247332.0	247431.0	4.0	39.0	21.0	2.0	2.0	1426	49475200	49477400	4.913082462319275e-16	0.5222623345367028	0.5222623345367028
chr19	49478600.0	49479000.0	chr19	49470201.0	49487201.0	17000.0	400.0	965.0	5.676470588235294	95.0%	0.0	247345.0	247444.0	4.0	6.0	85.0	2.0	2.0	1427	49477800	49480000	3.984922853484697e-13	0.6455951580363147	0.6455951580363147
chr19	49487000.0	49487400.0	chr19	49478601.0	49496001.0	17400.0	400.0	1067.0	6.132183908045977	95.0%	0.0	247387.0	247486.0	4.0	6.0	87.0	2.0	2.0	1428	49486200	49488400	8.666496682679815e-38	0.654320987654321	0.654320987654321
chr19	49496000.0	49496400.0	chr19	49487601.0	49500601.0	13000.0	400.0	504.0	3.876923076923077	95.0%	0.0	247432.0	247531.0	4.0	6.0	65.0	2.0	2.0	1429	49495200	49497400	7.159542810955388e-08	0.4358974358974359	0.4358974358974359
chr19	49513800.0	49514200.0	chr19	49505401.0	49517801.0	12400.0	400.0	847.0	6.830645161290323	95.0%	0.0	247521.0	247620.0	4.0	6.0	62.0	2.0	2.0	1430	49513000	49515200	0.0004167412751349	0.6297397769516728	0.6297397769516728
chr19	49573000.0	49573400.0	chr19	49570801.0	49575201.0	4400.0	400.0	613.0	13.931818181818182	95.0%	0.0	247817.0	247916.0	4.0	37.0	22.0	2.0	2.0	1431	49572200	49574400	0.0577220034700933	0.5421146953405018	0.5421146953405018
chr19	49580400.0	49580800.0	chr19	49572001.0	49589401.0	17400.0	400.0	742.0	4.264367816091954	95.0%	0.0	247854.0	247953.0	4.0	6.0	87.0	2.0	2.0	1432	49579600	49581800	6.383952512998959e-05	0.5259786476868328	0.5259786476868328
chr19	49589600.0	49590000.0	chr19	49581201.0	49593201.0	12000.0	400.0	1249.0	10.408333333333331	95.0%	0.0	247900.0	247999.0	4.0	6.0	60.0	2.0	3.0	1433	49588800	49591000	1.464814976446416e-28	0.6915836101882613	0.6915836101882613
chr19	49593200.0	49593600.0	chr19	49584801.0	49598401.0	13600.0	400.0	1306.0	9.602941176470589	95.0%	0.0	247918.0	248017.0	4.0	6.0	68.0	2.0	2.0	1434	49592400	49594600	3.179038971010592e-58	0.6233890214797136	0.6233890214797136
chr19	49605600.0	49606000.0	chr19	49597201.0	49610801.0	13600.0	400.0	730.0	5.367647058823529	95.0%	0.0	247980.0	248079.0	4.0	6.0	68.0	2.0	2.0	1435	49604800	49607000	0.0019504353904391	0.6921606118546845	0.6921606118546845
chr19	49637800.0	49638200.0	chr19	49633801.0	49639801.0	6000.0	400.0	784.0	13.066666666666666	95.0%	0.0	248141.0	248240.0	4.0	28.0	30.0	2.0	2.0	1436	49637000	49639200	0.0010312687495959	0.6105919003115264	0.6105919003115264
chr19	49665600.0	49666000.0	chr19	49664801.0	49672001.0	7200.0	400.0	926.0	12.86111111111111	95.0%	0.0	248280.0	248379.0	4.0	44.0	36.0	2.0	2.0	1437	49664800	49667000	2.336755815635787e-24	0.5538277511961722	0.5538277511961722
chr19	49684400.0	49684800.0	chr19	49676001.0	49689001.0	13000.0	400.0	829.0	6.376923076923077	95.0%	0.0	248374.0	248473.0	4.0	6.0	65.0	2.0	2.0	1438	49683600	49685800	0.0041285275017108	0.6500402252614642	0.6500402252614642
chr19	49692000.0	49692400.0	chr19	49683601.0	49697001.0	13400.0	400.0	905.0	6.753731343283582	95.0%	0.0	248412.0	248511.0	4.0	6.0	67.0	2.0	2.0	1439	49691200	49693400	0.0153889270482945	0.7077769049489395	0.7077769049489395
chr19	49700400.0	49700800.0	chr19	49692001.0	49705201.0	13200.0	400.0	864.0	6.545454545454546	95.0%	0.0	248454.0	248553.0	4.0	6.0	66.0	2.0	2.0	1440	49699600	49701800	0.0014226740344556	0.6462228870605834	0.6462228870605834
chr19	49761800.0	49762200.0	chr19	49753401.0	49763601.0	10200.0	400.0	667.0	6.53921568627451	95.0%	0.0	248761.0	248860.0	4.0	6.0	51.0	2.0	2.0	1441	49761000	49763200	0.0099155785726677	0.5897204688908927	0.5897204688908927
chr19	49766600.0	49767000.0	chr19	49758201.0	49770801.0	12600.0	400.0	1152.0	9.142857142857142	95.0%	0.0	248785.0	248884.0	4.0	6.0	63.0	2.0	2.0	1442	49765800	49768000	1.029039793967826e-05	0.5465393794749404	0.5465393794749404
chr19	49773000.0	49773400.0	chr19	49764601.0	49775201.0	10600.0	400.0	774.0	7.30188679245283	95.0%	0.0	248817.0	248916.0	4.0	6.0	53.0	2.0	3.0	1443	49772200	49774400	0.0011935157975702	0.5802180685358256	0.5802180685358256
chr19	49850400.0	49850800.0	chr19	49849001.0	49850601.0	1600.0	400.0	387.0	24.1875	95.0%	0.0	249204.0	249303.0	4.0	41.0	8.0	2.0	2.0	1444	49849600	49851800	9.248156117792615e-12	0.2268464243845252	0.2268464243845252
chr19	49869400.0	49869800.0	chr19	49861001.0	49877601.0	16600.0	400.0	1560.0	9.397590361445785	95.0%	0.0	249299.0	249398.0	4.0	6.0	83.0	2.0	3.0	1445	49868600	49870800	7.1264752530876515e-09	0.7537712895377129	0.7537712895377129
chr19	49890600.0	49891000.0	chr19	49886601.0	49896401.0	9800.0	400.0	1072.0	10.93877551020408	95.0%	0.0	249405.0	249504.0	4.0	28.0	49.0	2.0	2.0	1446	49889800	49892000	2.2165999530688257e-07	0.6075877689694225	0.6075877689694225
chr19	49980800.0	49981200.0	chr19	49972401.0	49983201.0	10800.0	400.0	464.0	4.296296296296297	95.0%	0.0	249856.0	249955.0	4.0	6.0	54.0	2.0	2.0	1447	49980000	49982200	0.3022326635834771	0.5771144278606966	0.5771144278606966
chr19	50075400.0	50075800.0	chr19	50067001.0	50076401.0	9400.0	400.0	252.0	2.6808510638297873	95.0%	0.0	250329.0	250428.0	4.0	6.0	47.0	2.0	2.0	1448	50074600	50076800	0.9907741265158448	0.4479830148619957	0.44798301486199577
chr19	50134000.0	50134200.0	chr19	50125801.0	50127601.0	1800.0	200.0	83.0	9.22222222222222	95.0%	0.0	250622.0	250721.0	4.0	6.0	9.0	1.0	3.0	1449	50133200	50135400	0.9999999996438966		
chr19	50169000.0	50169400.0	chr19	50160601.0	50174201.0	13600.0	400.0	651.0	4.786764705882353	95.0%	0.0	250797.0	250896.0	4.0	6.0	68.0	2.0	2.0	1450	50168200	50170400	5.781571910314185e-05	0.6632653061224489	0.6632653061224489
chr19	50187800.0	50188200.0	chr19	50179401.0	50194001.0	14600.0	400.0	562.0	3.8493150684931505	95.0%	0.0	250891.0	250990.0	4.0	6.0	73.0	2.0	2.0	1451	50187000	50189200	0.0032644659208176	0.6269487750556793	0.6269487750556793
chr19	50205000.0	50205400.0	chr19	50196601.0	50213801.0	17200.0	400.0	1227.0	7.133720930232558	95.0%	0.0	250977.0	251076.0	4.0	6.0	86.0	2.0	2.0	1452	50204200	50206400	5.144710643653496e-22	0.6994285714285714	0.6994285714285714
chr19	50214600.0	50215000.0	chr19	50206201.0	50219801.0	13600.0	400.0	819.0	6.022058823529412	95.0%	0.0	251025.0	251124.0	4.0	6.0	68.0	2.0	2.0	1453	50213800	50216000	2.3766596644355877e-15	0.6928934010152284	0.6928934010152284
chr19	50219800.0	50220200.0	chr19	50211401.0	50224601.0	13200.0	400.0	423.0	3.2045454545454546	95.0%	0.0	251051.0	251150.0	4.0	6.0	66.0	2.0	2.0	1454	50219000	50221200	0.4359223640979223	0.6142649199417758	0.6142649199417758
chr19	50248800.0	50249200.0	chr19	50240401.0	50250601.0	10200.0	400.0	642.0	6.294117647058823	95.0%	0.0	251196.0	251295.0	4.0	6.0	51.0	2.0	2.0	1455	50248000	50250200	1.2716883333105426e-06	0.5652173913043478	0.5652173913043478
